date,Vrms_AN_avg (V),Vrms_BN_avg (V),Vrms_CN_avg (V),Irms_A_avg (A),Irms_B_avg (A),Irms_C_avg (A),Power (P)_A_avg (W),Power (P)_B_avg (W),Power (P)_C_avg (W),Power (Q)_A_avg (VAR),Power (Q)_B_avg (VAR),Power (Q)_C_avg (VAR)
11/22/2017 9:27,249.754,249.6,255.775,8.21075,5.56055,2.49096,1735.61,640.842,215.309,1069.4,1229.7,598.916
11/22/2017 9:28,249.799,249.672,255.711,8.21124,5.56522,2.49804,1735.35,638.281,213.749,1069.82,1233.3,600.964
11/22/2017 9:29,250.038,249.729,255.213,8.23237,5.56764,2.49565,1742.29,642.936,218.515,1072.89,1231.64,597.398
11/22/2017 9:30,249.739,249.627,255.034,8.22284,5.55495,2.49013,1741.71,645.971,222.418,1065.07,1226.02,593.806
11/22/2017 9:31,249.858,249.699,255.366,8.20459,5.5466,2.48761,1736.84,637.491,214.363,1067.04,1228.19,597.224
11/22/2017 9:32,249.744,249.738,255.161,8.22105,5.55057,2.49279,1739.94,638.419,214.822,1067.74,1229.1,597.789
11/22/2017 9:33,249.314,249.226,254.796,8.17684,5.52997,2.484,1727.69,638.962,217.272,1059.59,1220.15,593.409
11/22/2017 9:34,249.257,249.399,254.689,8.17969,5.52966,2.46641,1728.48,636.47,208.662,1058.04,1222.51,591.476
11/22/2017 9:35,249.268,249.339,254.9,8.17583,5.53061,2.48422,1728.82,639.644,217.401,1055.66,1220.85,593.846
11/22/2017 9:36,249.435,249.404,255.64,8.20554,5.53704,2.49586,1735.31,643.514,223.329,1062.08,1220.89,596.908
11/22/2017 9:37,249.547,249.235,255.606,8.1799,5.52187,2.48977,1728.9,635.31,217.226,1061.83,1219.79,597.433
11/22/2017 9:38,249.326,248.734,255.609,8.15108,5.49574,2.47755,1720.31,630.317,210.25,1059.55,1211.89,596.4
11/22/2017 9:39,249.909,249.38,255.91,8.20224,5.52468,2.49631,1732.9,637.86,218.679,1072.48,1219.88,599.489
11/22/2017 9:40,248.609,247.703,254.907,8.12834,5.45724,2.46111,1714.63,634.267,219.661,1048.05,1192.62,586.818
11/22/2017 9:41,248.968,248.624,254.949,8.12108,5.49016,2.46593,1710.49,632.07,213.324,1054.56,1208.98,590.683
11/22/2017 9:42,248.928,248.353,254.64,21.6916,21.1201,18.4538,2118.28,1202.05,719.489,4960.71,5104.91,4642.08
11/22/2017 9:43,248.476,248.03,254.386,21.7786,21.1136,18.3892,2220.75,1291.61,805.75,4928.52,5073.85,4608.2
11/22/2017 9:44,248.476,248.098,254.322,21.9021,21.4574,18.3903,2384.58,1520.36,997.028,4886.13,5100.8,4567.1
11/22/2017 9:45,248.404,247.573,254.124,22.0494,21.4805,19.7803,2498.62,1630.44,1372.53,4865.58,5058.34,4833.02
11/22/2017 9:46,248.365,247.584,253.91,18.1502,16.4737,14.7552,3170.99,2285.73,2054.1,3187.73,3370.14,3125.7
11/22/2017 9:47,247.893,247.391,253.947,18.1418,16.5123,14.8212,3145.15,2276.97,2038.41,3189.03,3373.67,3145.71
11/22/2017 9:48,248.39,247.674,254.547,18.4746,16.7367,15.0965,3241.68,2370.8,2152.06,3216.15,3377.41,3159.44
11/22/2017 9:49,247.939,247.479,254.103,18.1055,16.4409,14.8752,3127.59,2273.41,2053.04,3186.38,3349.18,3144.4
11/22/2017 9:50,247.63,247.428,254.291,19.0205,17.2036,15.5766,3431.68,2578.08,2349.07,3204.55,3370.48,3171.61
11/22/2017 9:51,248.001,247.772,254.352,17.8938,16.3185,14.6178,3076.71,2217.04,1970.03,3174.41,3366.18,3138.29
11/22/2017 9:52,247.723,247.536,253.962,19.4059,17.5427,14.3876,3571.34,2708.35,2235.56,3207.37,3388.74,2885.95
11/22/2017 9:53,249.148,248.59,254.826,8.17496,5.78131,2.46655,1729.77,683.415,222.915,1052,1263.36,586.871
11/22/2017 9:54,248.884,247.863,254.579,8.18067,5.75377,2.43843,1730.76,677.845,211.769,1048.13,1253.81,582.759
11/22/2017 9:55,248.843,247.544,254.219,8.14193,9.22724,2.44463,1720.36,887.961,210.197,1047.32,2102.81,584.196
11/22/2017 9:56,249.046,248.231,254.76,8.12469,5.76419,2.45739,1714.81,678.527,216.841,1052.15,1258.64,586.644
11/22/2017 9:57,248.599,247.7,254.468,8.15684,9.24726,2.45857,1725.18,909.999,223.32,1042.85,2100.67,583.737
11/22/2017 9:58,248.759,247.958,254.538,8.11595,9.23851,2.47441,1714.01,893.53,226.476,1043.34,2108.58,586.541
11/22/2017 9:59,248.806,247.879,254.371,8.10456,9.23816,2.45807,1709.93,889.587,210.125,1045.77,2108.56,588.373
11/22/2017 10:00,248.661,247.67,254.306,8.17281,9.23342,2.45879,1727.75,890.512,214.205,1047.12,2104.62,586.792
11/22/2017 10:01,248.047,247.325,254.033,8.15428,9.19903,2.45508,1724.59,893.273,218.247,1033.45,2091.61,583.255
11/22/2017 10:02,248.37,247.527,254.11,8.14269,9.20855,2.45564,1722.18,888.781,213.037,1037.08,2097.56,585.606
11/22/2017 10:03,248.767,247.538,254.18,7.04695,7.4846,0.717483,1626.79,785.051,116.727,616.416,1677.18,136.649
11/22/2017 10:04,247.979,246.78,253.674,8.12505,9.1536,2.44598,1717.97,886.781,220.028,1029.65,2076.08,579.269
11/22/2017 10:05,248.553,247.236,254.094,8.14752,9.20164,2.45352,1721.36,900.819,219.259,1042.4,2087.85,582.584
11/22/2017 10:06,248.529,247.229,254.017,7.04651,7.452,0.705814,1626.61,779.806,112.857,611.457,1668.28,135.794
11/22/2017 10:07,248.358,246.912,253.629,8.10539,9.15434,2.44714,1709.38,875.159,213.03,1040.13,2082.97,581.859
11/22/2017 10:08,247.83,246.71,253.248,9.75841,11.2003,4.89796,1773.89,970.856,360.544,1627.92,2584.52,1184.95
11/22/2017 10:09,248.431,247.373,253.923,7.10477,7.48809,0.713265,1640.41,800.142,115.154,613.873,1669.1,136.8
11/22/2017 10:10,248.429,247.078,253.637,7.76477,8.40156,2.32146,1682.48,859.478,179.955,816.751,1846.91,345.487
11/22/2017 10:11,248.165,246.771,253.366,7.0884,7.5889,0.710994,1635.25,894.367,112.892,609.283,1641.88,137.843
11/22/2017 10:12,248.384,246.901,253.462,7.05322,7.45612,0.713168,1624.82,800.135,113.224,617.896,1656.53,138.381
11/22/2017 10:13,248.288,246.853,253.521,9.68795,11.3141,4.98789,1758.97,1017.51,343.695,1624.96,2598.23,1214.69
11/22/2017 10:14,247.82,247.1,253.947,7.09962,4.0509,0.744813,1636.39,570.209,121.765,607.944,821.431,140.138
11/22/2017 10:15,247.462,246.954,253.685,8.15593,5.70904,2.44626,1720.36,672.047,211.57,1030.5,1238.43,582.672
11/22/2017 10:16,247.93,246.73,253.725,12.0479,13.322,6.98879,2187.65,1442.7,795.079,1998.99,2934.74,1556.69
11/22/2017 10:17,248.049,246.444,253.932,8.13223,9.13951,3.93337,1711.1,882.498,467.722,1045.04,2069.59,882.019
11/22/2017 10:18,247.023,246.289,252.875,12.7443,13.8036,9.08399,2391.4,1633.95,1274.48,2028.34,2975.76,1903.07
11/22/2017 10:19,247.785,246.905,253.427,8.07563,9.16301,3.90996,1700.16,893.209,464.721,1031.95,2077.69,874.475
11/22/2017 10:20,248.351,247.055,253.625,8.10505,9.18016,3.91868,1710.98,903.33,475.09,1037.95,2078.7,872.461
11/22/2017 10:21,248.116,246.516,253.532,8.07601,9.1508,3.88623,1700.05,908.162,464.246,1038.72,2062.52,868.682
11/22/2017 10:22,247.837,246.617,252.971,8.10398,9.14564,3.88938,1709.16,894.397,470.733,1032.32,2069.51,863.024
11/22/2017 10:23,247.917,246.533,253.519,11.1816,12.9167,8.01105,1839.01,1081.55,707.438,2061.14,2991.11,1901.99
11/22/2017 10:24,248.167,246.969,253.458,8.08075,9.16461,3.88032,1703.72,908.522,467.52,1033.6,2072.14,864.66
11/22/2017 10:25,247.615,246.412,253.056,12.6907,13.7777,8.99699,2360.83,1592.83,1238.25,2040.16,2979.03,1885.12
11/22/2017 10:26,247.838,246.77,253.079,8.08955,9.12979,3.85591,1705.8,889.172,463.122,1031.46,2068.82,858.401
11/22/2017 10:27,248.183,246.54,253.819,8.10259,9.12205,3.86368,1707.7,898.249,463.339,1039.39,2059.25,863.503
11/22/2017 10:28,247.986,246.899,253.41,8.13282,9.16629,3.86723,1715.81,907.508,462.43,1036.05,2071.86,863.446
11/22/2017 10:29,247.74,246.676,253.125,8.07949,9.15836,3.85179,1702.32,924.46,466.155,1028.88,2059.87,855.736
11/22/2017 10:30,247.081,245.552,252.458,21.2852,24.3508,19.3503,2087.74,1453.16,996.835,4820.81,5798.33,4780.74
11/22/2017 10:31,246.793,245.989,252.255,21.4635,21.003,19.3432,2226.9,1354.2,1089.39,4801.07,4983.24,4754.3
11/22/2017 10:32,246.628,245.659,252.699,21.598,21.0076,19.4022,2325.5,1471.85,1225.08,4785.19,4942.44,4746.27
11/22/2017 10:33,246.344,245.894,252.486,20.806,19.3563,16.6199,3073.29,2282.33,1807.01,4073.15,4152.01,3761.31
11/22/2017 10:34,246.299,245.884,252.453,16.9224,15.437,12.4226,2748.89,1925.1,1403.74,3108.98,3253.4,2783.83
11/22/2017 10:35,245.689,245.738,252.144,16.2907,15.0289,12.0614,2527.82,1718.21,1173.7,3075.21,3250.4,2783.36
11/22/2017 10:36,246.092,245.997,252.396,16.1704,14.9847,11.8996,2495.79,1694.57,1159.92,3084.69,3265.83,2761.89
11/22/2017 10:37,245.422,245.342,251.675,27.9739,25.6711,23.219,4073.38,2939.73,2474.66,4573.51,4652.15,4180.71
11/22/2017 10:38,246.164,246.038,252.391,19.5531,16.2974,13.276,3284.2,2199.67,1743.22,3462.18,3334.89,2816.94
11/22/2017 10:39,245.754,245.991,252.435,19.3504,16.4078,13.4019,3232.56,2252.62,1800.81,3447.77,3338.32,2823.77
11/22/2017 10:40,246.022,245.822,252.167,18.7585,15.844,12.8155,3019.24,1995.46,1548.86,3444.67,3328.61,2792.98
11/22/2017 10:41,245.111,245.335,251.739,25.1655,22.2278,19.471,4279.35,3406.3,2974.27,4388.94,4227.12,3835.84
11/22/2017 10:42,244.77,244.68,251.412,23.2938,20.6494,17.7036,3632.14,2720.76,2280.73,4356.67,4240.53,3785.07
11/22/2017 10:43,247.017,246.435,252.704,10.593,6.64601,3.5212,2142.47,916.314,491.095,1407.55,1337.2,587.908
11/22/2017 10:44,246.686,246.26,252.394,13.8576,10.1753,7.40829,2390.75,1194.22,850.451,2391.04,2192.95,1608.11
11/22/2017 10:45,244.697,244.414,251.157,38.3539,36.7564,34.5588,5018.3,4004.13,3557.67,4506.06,4389.56,3920.36
11/22/2017 10:46,246.517,246.15,252.416,10.3706,6.41177,3.53092,2089.83,902.277,493.859,1390.68,1273.11,585.367
11/22/2017 10:47,246.652,246.135,252.166,8.25034,6.1808,2.45574,1744.13,842.949,260.765,1020.57,1246.46,554.053
11/22/2017 10:48,246.153,246.307,252.525,10.2349,6.29347,3.52255,2057.93,874.027,490.702,1379.02,1260.06,587.412
11/22/2017 10:49,245.651,245.664,251.834,10.2843,6.19673,3.51796,2068.13,863.185,497.535,1363.5,1235.53,578.534
11/22/2017 10:50,246.076,245.806,252.217,10.4802,6.50562,3.52986,2113.88,907.049,493.232,1385.66,1291.85,584.801
11/22/2017 10:51,246.207,246.212,252.401,10.5855,6.3479,3.57579,2138.14,886.291,506.527,1394.73,1264.8,585.076
11/22/2017 10:52,245.608,245.386,251.881,10.6994,6.43425,3.53269,2158.48,887.99,496.168,1374.18,1284.71,580.611
11/22/2017 10:53,245.131,245.216,251.7,23.2148,21.3021,18.3196,2479,1474.59,995.056,5099.62,5005.33,4481.24
11/22/2017 10:54,244.909,245.116,251.619,23.3341,21.2897,18.2961,2590.43,1570.38,1087.59,5072.16,4970.32,4451.06
11/22/2017 10:55,244.609,244.646,251.188,23.4222,21.4155,18.2582,2747.77,1773.05,1281.14,5010.61,4924.19,4385.69
11/22/2017 10:56,245.135,244.497,251.336,21.4127,21.6868,18.5305,2019.88,1965.96,1513.79,4822.24,4916.65,4381.32
11/22/2017 10:57,244.847,244.843,251.246,16.3834,16.6742,15.1148,2356.91,2401.91,2208.39,3205.62,3284.24,3047.23
11/22/2017 10:58,244.749,244.506,250.844,21.4705,21.2504,20.1189,3156.08,3130.01,3015.85,4168.66,4131.85,4013.94
11/22/2017 10:59,244.765,244.616,250.807,18.3429,17.8814,16.3891,3000.33,2840.23,2657.94,3266.77,3303.77,3091.94
11/22/2017 11:00,245.269,244.824,251.027,17.5634,17.7054,16.0179,2765.85,2743.51,2550.38,3250.77,3334.72,3062.18
11/22/2017 11:01,245.245,244.894,250.86,16.9459,17.1348,15.5496,2584.45,2578.22,2385.7,3220.61,3293.61,3048.66
11/22/2017 11:02,244.93,244.643,250.67,20.3488,20.198,18.8696,2895.16,2852.79,2691.08,3983.14,3985.88,3822.92
11/22/2017 11:03,246.033,245.63,251.622,6.49359,6.35085,4.86814,1027.45,901.009,742.848,1149.51,1248.27,859.116
11/22/2017 11:04,245.54,245.115,251.035,10.3575,10.0739,8.65407,1288.87,1148.93,1045.96,2145.48,2170.96,1851.32
11/22/2017 11:05,245.68,245.363,251.412,6.88557,6.46237,4.80942,1123.33,908.648,733.275,1163.78,1274.04,853.392
11/22/2017 11:06,244.656,244.876,251.037,17.956,18.9919,17.4663,1994.27,1967.22,1742.83,2147.54,2238.74,2016.97
11/22/2017 11:07,245.711,245.688,251.816,6.6422,6.3542,4.84379,1068.05,901.753,741.815,1147.56,1248.84,855.805
11/22/2017 11:08,245.919,245.858,251.952,6.97205,6.50783,4.55392,1145.64,916.862,666.859,1159.76,1285.03,849.549
11/22/2017 11:09,245.685,245.366,251.484,10.599,10.4522,8.80407,1379.16,1227.54,1056.89,2129.15,2233.81,1891.06
11/22/2017 11:10,246.312,245.601,251.687,6.91033,6.81743,4.82023,1133.83,941.84,738.464,1173.15,1356.68,853.345
11/22/2017 11:11,246.022,245.527,251.532,6.78036,6.3544,4.85281,1109.56,896.786,749.178,1166.96,1253.65,849.755
11/22/2017 11:12,246.428,245.754,251.436,7.36849,6.66791,4.77072,1222.44,907.958,725.386,1181.59,1339.45,850.041
11/22/2017 11:13,246.615,245.76,251.313,4.52602,5.78465,3.84508,759.079,729.46,502.355,808.081,1218.51,819.956
11/22/2017 11:14,246.877,245.739,251.378,4.55042,5.79474,3.85237,766.636,733.881,507.931,810.504,1218.71,819.188
11/22/2017 11:15,246.83,245.737,251.526,4.5297,5.77624,3.83131,762.683,731.62,502.388,807.473,1214.48,817.913
11/22/2017 11:16,246.897,245.78,251.594,4.41517,5.64144,3.81388,733.216,699.029,464.569,800.705,1196.07,837.877
11/22/2017 11:17,246.616,245.629,251.496,4.40865,5.63591,3.81245,729.215,694.419,461.692,799.939,1196.55,838.756
11/22/2017 11:18,246.562,245.654,251.302,4.42785,5.65308,3.81441,740.824,702.956,467.685,795.592,1196.38,835.505
11/22/2017 11:19,246.431,245.057,250.821,4.40267,5.62067,3.80646,732.283,694.225,468.1,794.363,1188.07,830.286
11/22/2017 11:20,246.493,245.012,251.2,4.42151,5.62328,3.79622,735.806,695.233,463.583,797.807,1188.19,832.47
11/22/2017 11:21,245.781,244.597,250.839,10.2395,9.69294,8.2034,1261.22,983.938,826.454,2136.18,2152.58,1862.47
11/22/2017 11:22,246.446,245.216,251.388,6.65166,5.93499,4.69655,1081.2,761.271,696.525,1162.98,1234.81,862.471
11/22/2017 11:23,246.687,245.142,251.218,8.11611,9.37207,7.90963,883.607,897.391,702.886,1793.05,2113.33,1856.05
11/22/2017 11:24,246.2,245.484,251.476,6.77745,5.77489,4.72959,1112.06,745.433,707.222,1165.93,1200.81,864.016
11/22/2017 11:25,246.276,245.171,251.439,10.6665,10.0479,7.58914,1451.34,1173.83,890.499,2140.41,2160.21,1625.05
11/22/2017 11:26,246.094,244.852,251.273,6.61194,5.94073,3.2073,1063.49,759.643,411.076,1155.67,1233.82,585.154
11/22/2017 11:27,245.725,245.085,251.438,9.83485,5.90634,3.34918,1954.96,746.201,448.365,1367.42,1234.83,589.498
11/22/2017 11:28,245.268,244.72,251.05,22.9632,20.8673,18.064,2422.87,1292.09,865.554,5065.58,4939.08,4435.08
11/22/2017 11:29,244.985,244.783,251.136,10.0549,6.02796,3.29394,2012.57,759.029,431.85,1345.68,1259.82,586.996
11/22/2017 11:30,245.356,245.026,251.397,10.0766,5.99019,3.39451,2025.74,759.88,455.177,1345.76,1249.27,593.214
11/22/2017 11:31,245.538,245.137,251.365,13.0859,9.73292,7.21111,2182.67,995.389,692.753,2315.59,2164.03,1629.86
11/22/2017 11:32,245.44,245.019,251.22,13.4632,9.7359,7.29022,2302.52,1031.46,745.461,2323.65,2146.98,1626.93
11/22/2017 11:33,245.277,245.014,251.214,10.6214,6.00702,3.38524,2163.53,756.002,451.004,1363.03,1258.44,591.235
11/22/2017 11:34,245.868,245.48,251.643,10.4075,5.92577,3.33613,2107.86,734.906,441.937,1366.3,1252.73,594.994
11/22/2017 11:35,246.069,245.797,251.769,10.5772,6.099,2.45413,2151.21,751.479,230.114,1377.1,1292.01,570.571
11/22/2017 11:36,244.958,244.774,250.633,13.8817,10.149,7.54244,2480.02,1246.61,922.276,2283.6,2146.08,1604.78
11/22/2017 11:37,245.556,245.301,251.208,10.3963,5.96983,3.22079,2109.25,752.27,405.899,1363.74,1251.98,590.743
11/22/2017 11:38,244.89,245.139,250.937,12.8313,9.65213,7.07719,2118.86,959.825,621.484,2287.73,2160.35,1627.38
11/22/2017 11:39,245.299,245.597,251.403,9.85891,6.10319,3.23823,1982.26,780.172,413.406,1333.54,1273.92,592.713
11/22/2017 11:40,244.755,245.084,251.139,13.4414,9.80131,7.37566,2307.19,1068.25,773.461,2299.04,2147.34,1634.97
11/22/2017 11:41,245.217,245.508,251.632,10.2503,5.9445,3.29359,2069.42,749.325,426.653,1344.07,1249.41,593.304
11/22/2017 11:42,245.611,245.594,251.748,10.3551,6.02175,3.16076,2097.66,761.964,393.259,1351.2,1262.58,591.103
11/22/2017 11:43,245.041,244.979,251.266,10.3098,5.96853,3.39129,2085.83,751.222,451.233,1342.45,1250.69,592.74
11/22/2017 11:44,244.628,245.181,251.174,13.7083,9.96691,7.46601,2411.05,1178.53,866.378,2286.06,2138.39,1624.18
11/22/2017 11:45,245.299,245.25,251.051,10.6025,6.06874,5.61003,2160.95,785.611,803.164,1363.03,1258.29,1088.3
11/22/2017 11:46,245.585,245.475,251.581,10.6426,5.95574,4.52783,2170.32,754.507,646.081,1367.18,1249.59,864.666
11/22/2017 11:47,245.013,245.46,251.329,10.3002,5.96499,4.5555,2085.02,753.104,645.854,1340.02,1252.9,864.259
11/22/2017 11:48,245.396,245.177,251.258,13.2273,9.73284,8.51505,2241.98,1022.58,939.417,2312.85,2153.03,1887.6
11/22/2017 11:49,245.068,245.026,251.095,19.4614,17.0993,15.7347,2988.29,1689.58,1625.02,2104.48,1980.37,1666.94
11/22/2017 11:50,245.236,245.436,251.648,10.4112,6.148,4.636,2111.6,782.6,667.145,1352.94,1282.74,870.846
11/22/2017 11:51,245.034,244.854,251.131,13.7252,10.0632,8.84503,2407.11,1173.1,1058.51,2295.11,2136.7,1882.53
11/22/2017 11:52,245.1,245.164,251.321,13.5735,9.90397,8.76083,2362.7,1105.37,1050.14,2297.52,2157.13,1895.5
11/22/2017 11:53,245.661,245.417,251.683,10.4262,6.07746,4.6279,2123.31,775.478,682.791,1352.35,1267.14,865.744
11/22/2017 11:54,245.42,245.296,251.516,13.092,9.73709,8.12478,2201.89,1006.77,868.869,2305.24,2161.79,1804.1
11/22/2017 11:55,245.539,245.254,251.513,13.2176,9.86846,7.159,2229.38,985.103,656.612,2315.46,2206.63,1630.84
11/22/2017 11:56,245.467,245.567,251.77,9.38963,4.4087,2.23209,2054.3,656.262,350.585,938.624,855.103,164.037
11/22/2017 11:57,245.513,245.35,251.611,14.0906,9.58422,6.95611,2831.78,1546.58,1204.61,1925.33,1764,1209.29
11/22/2017 11:58,245.406,245.475,251.773,10.459,6.13475,3.31951,2123.2,787.158,444.107,1354.01,1276.78,592.143
11/22/2017 11:59,245.776,245.318,251.725,9.22002,4.38395,2.31858,2005.61,651.185,366.164,947.263,850.11,166.601
11/22/2017 12:00,246.218,245.788,252.164,9.50785,4.47433,1.71332,2078.76,661.72,253.327,952.642,872.491,154.726
11/22/2017 12:01,245.785,245.493,251.587,12.6326,8.49244,8.35898,2371.3,1087.15,1129.43,1922.28,1757.2,1721.19
11/22/2017 12:02,246.159,245.889,251.908,11.1015,6.95013,5.66104,2157.76,813.416,730.666,1559.05,1455.4,1083.45
11/22/2017 12:03,245.214,244.905,250.948,26.7435,24.8122,23.4595,2678.47,1653.72,1432.65,5975.47,5844.11,5702.52
11/22/2017 12:04,245.201,244.987,251.136,27.5781,25.4115,24.2919,3154.57,2116.78,1992.43,5840.26,5690.53,5554.17
11/22/2017 12:05,244.585,244.904,251.06,23.9457,21.3388,19.6794,3042.41,1837.38,1630.07,4976.88,4887.62,4648.02
11/22/2017 12:06,244.472,244.732,250.893,23.9399,20.5515,19.2754,3905.18,2801.54,2610.11,4312.65,4149.96,4043.36
11/22/2017 12:07,244.953,245.081,250.961,19.4329,16.189,14.7888,3312.49,2203.93,2076.52,3373.47,3281.95,3034.63
11/22/2017 12:08,245.082,245.322,251.167,20.096,16.6198,15.1824,3524.32,2374.8,2227.84,3393.55,3294.37,3056.51
11/22/2017 12:09,244.389,244.858,250.968,25.8685,22.5892,21.3364,4564.74,3592.12,3404.48,4345.87,4194.37,4111.97
11/22/2017 12:10,244.969,245.507,251.489,21.8649,18.2396,16.9854,4059.43,2975.45,2872.84,3462.29,3343.51,3138.95
11/22/2017 12:11,244.643,245.503,251.452,21.8809,18.1621,16.7334,4064.96,2951.37,2793.65,3447.14,3334.1,3123.34
11/22/2017 12:12,245.127,245.41,251.337,24.6476,21.3294,20.131,4113.61,3057.23,2915.4,4392.18,4232.91,4114.07
11/22/2017 12:13,245.317,245.722,251.523,22.186,18.5295,17.3091,4146.25,3053.83,2970.39,3496.64,3369.07,3154.18
11/22/2017 12:14,245.248,246,251.494,22.0964,18.433,16.9347,4136.37,3025.72,2853.81,3467.18,3364.73,3133.7
11/22/2017 12:15,245.153,245.813,251.569,25.3615,21.8759,19.4787,4335.8,3261.42,2913.07,4402.93,4242.59,3891.68
11/22/2017 12:16,245.707,246.251,252.004,21.8652,18.3993,15.7575,4052,3003.3,2663.51,3495.03,3380.74,2909.4
11/22/2017 12:17,245.938,246.588,252.324,21.8758,18.1649,15.4262,4079.93,2938.9,2577.24,3466.16,3370.69,2886.21
11/22/2017 12:18,246,246.577,252.334,21.9193,18.3342,15.5783,4098.12,3000.18,2634.06,3466.91,3374.58,2883.87
11/22/2017 12:19,247.296,247.404,252.993,19.3929,17.0453,16.2104,2757.27,1632.91,1409.99,2547.18,2294.25,1826.35
11/22/2017 12:20,247.656,247.825,253.541,10.6918,6.12663,3.42224,2180.94,782.203,456.446,1409.28,1296.16,614.859
11/22/2017 12:21,247.689,247.659,253.409,10.413,6.03537,3.40875,2106.47,760.656,455.196,1401.49,1281.78,612.393
11/22/2017 12:22,247.65,247.556,253.518,10.268,6.15813,3.06421,2075.45,778.267,365.815,1387.7,1304.64,603.519
11/22/2017 12:23,245.918,246.51,252.582,22.2484,18.2917,15.443,4172.21,3003.46,2588.54,3502.2,3355.96,2892.92
11/22/2017 12:24,247.629,247.771,253.625,10.4093,5.99736,3.44254,2111.72,757.205,467.786,1394.27,1275.43,613.285
11/22/2017 12:25,247.279,247.493,253.301,13.3109,10.0998,7.32763,2240.27,1017.28,690.791,2366.48,2277.19,1681.83
11/22/2017 12:26,247.302,247.568,253.387,10.4511,6.30115,3.40029,2111.89,769.013,448.459,1403.56,1345.33,616.608
11/22/2017 12:27,247.557,247.783,253.288,9.84467,5.93809,5.3947,1977.99,756.737,716.013,1374.91,1259.1,1129.72
11/22/2017 12:28,247.792,248.034,253.732,10.5403,6.31396,4.82552,2150.65,792.084,720.924,1395.83,1339.23,901.103
11/22/2017 12:29,247.175,247.428,253.113,19.3342,17.504,15.8923,3584.61,2768.76,2513.86,3151.99,3328.03,3137.19
11/22/2017 12:30,247.994,248.157,253.671,8.16028,5.78473,3.92207,1721.21,712.404,475.527,1040.41,1245.09,872.124
11/22/2017 12:31,247.992,248.148,253.701,7.0964,4.11364,0.772791,1636.19,600.058,126.038,607.831,823.929,140.858
11/22/2017 12:32,248.043,248.28,253.956,7.06467,4.12151,0.769556,1628.49,600.509,124.241,607.796,826.946,142.138
11/22/2017 12:33,248.38,248.591,254.323,7.12555,4.13919,0.775771,1645.41,602.968,125.241,613.727,831.639,143.479
11/22/2017 12:34,248.29,248.43,254.136,7.1032,4.12861,0.785321,1637.57,600.026,127.302,615.396,830.329,144.779
11/22/2017 12:35,248.526,248.832,254.464,6.82579,4.13947,0.788356,1589.38,603.111,127.462,549.154,833.209,145.853
11/22/2017 12:36,247.731,248.446,254.487,7.81871,5.79682,2.50101,1660.43,703.758,214.987,972.878,1255.25,597.231
11/22/2017 12:37,248.318,248.456,254.212,7.95361,6.27728,2.51483,1690.94,846.508,261.006,992.761,1289.77,576.521
11/22/2017 12:38,248.399,248.669,254.369,7.92393,6.29086,2.52017,1683.45,852.419,263.166,993.285,1291.5,577.446
11/22/2017 12:39,247.956,248.273,253.936,7.92532,6.25337,2.49729,1684.95,842.911,253.358,984.139,1283.22,574.49
11/22/2017 12:40,247.494,247.89,253.668,13.7499,12.1947,8.9475,2673.69,1947.98,1397.98,2033.77,2246.73,1709.51
11/22/2017 12:41,248.113,248.38,254.06,9.59959,6.36611,3.19693,1930.72,875.468,409.316,1340.75,1295.91,590.814
11/22/2017 12:42,247.633,247.939,253.74,13.848,11.0818,8.29052,2457.11,1502.14,1111.99,2340.09,2262.89,1690.91
11/22/2017 12:43,248.598,249.04,254.46,10.9092,6.51168,3.57276,2336.96,848.51,499.859,1160.21,1372.7,604.624
11/22/2017 12:44,248.752,248.913,254.653,9.50246,6.12253,3.02078,2030.9,796.05,368.093,1081.24,1295.11,593.093
11/22/2017 12:45,248.778,249.169,254.592,10.6643,6.57464,3.61501,2284.22,938.554,509.621,1153.64,1320.04,605.231
11/22/2017 12:46,248.883,249.318,254.712,10.6654,6.81261,3.61796,2291.31,969.618,512.032,1153.22,1373.11,603.703
11/22/2017 12:47,248.75,249.171,254.846,13.9485,10.904,7.94075,2619.55,1408.03,936.928,2150.12,2289.98,1708.69
11/22/2017 12:48,248.706,248.913,254.383,10.5814,6.68204,3.51626,2267.4,948.876,492.588,1143.06,1345.03,600.893
11/22/2017 12:49,249.203,248.966,254.577,8.00773,6.35358,2.52429,1702.28,880.624,260.245,1013.48,1291.65,579.307
11/22/2017 12:50,249.557,249.357,254.913,8.01693,6.01948,2.52401,1707.65,770.55,260.599,1016.03,1285.41,580.925
11/22/2017 12:51,249.048,249.096,254.727,10.3251,6.37971,3.60516,2209.85,847.333,511.269,1144.59,1339.18,602.388
11/22/2017 12:52,249.259,249.282,254.921,10.8998,6.91441,3.545,2362.9,973.572,500.684,1194.37,1397.46,602.322
11/22/2017 12:53,247.944,248.147,254.008,10.7857,6.6369,3.16923,2333.06,936.481,404.11,1168.91,1332.54,582.929
11/22/2017 12:54,248.817,248.96,254.75,13.6509,10.3276,7.56096,2524.83,1204.32,796.866,2204.17,2260.73,1697.75
11/22/2017 12:55,249.047,249.04,254.957,11.1985,6.74843,3.15032,2423.62,949.043,404.284,1202.76,1366.15,592.878
11/22/2017 12:56,249.082,249.053,254.834,10.7617,6.69264,3.55272,2326.51,938.813,498.731,1198.26,1355.83,600.348
